srcip,dstip,spkts,dur,sbytes,dbytes,Dpkts,sttl,dttl,sload,proto,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dsport,dst_ip_bytes,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,,attack_cat,label,Stime
175.45.176.3,149.171.126.10,INT,59.49752,14688,0,254,0,0,0,-,1938.366455,0,54,0,0,0,0,0,272,0,0,0,1293.59325,0,1424261531,1424261591,1122.594375,0,0,0,0,0,2,,, ,2,2,5,4,DoS,1,1938.366455
175.45.176.3,149.171.126.10,INT,59.49752,14688,0,254,0,0,0,-,1938.366455,0,54,0,0,0,0,0,272,0,0,0,1293.59325,0,1424261531,1424261591,1122.594375,0,0,0,0,0,2,,, ,2,2,5,4,DoS,1,438.40152
175.45.176.2,149.171.126.11,INT,15.602136,900,0,254,0,0,0,-,438.40152,0,20,0,0,0,0,0,45,0,0,0,987.040687,0,1424261582,1424261598,821.165062,0,0,0,0,0,2,,, ,2,2,3,3,DoS,1,438.40152
175.45.176.2,149.171.126.11,INT,15.602136,900,0,254,0,0,0,-,438.40152,0,20,0,0,0,0,0,45,0,0,0,987.040687,0,1424261582,1424261598,821.165062,0,0,0,0,0,2,,, ,2,2,3,3,DoS,1,438.40152
175.45.176.2,149.171.126.11,INT,15.602136,900,0,254,0,0,0,-,438.40152,0,20,0,0,0,0,0,45,0,0,0,987.040687,0,1424261582,1424261598,821.165062,0,0,0,0,0,2,,, ,2,2,3,3,DoS,1,438.40152
175.45.176.2,149.171.126.11,INT,15.602136,900,0,254,0,0,0,-,438.40152,0,20,0,0,0,0,0,45,0,0,0,987.040687,0,1424261582,1424261598,821.165062,0,0,0,0,0,2,,, ,2,2,3,3,DoS,1,438.40152
175.45.176.2,149.171.126.11,INT,15.602136,900,0,254,0,0,0,-,438.40152,0,20,0,0,0,0,0,45,0,0,0,987.040687,0,1424261582,1424261598,821.165062,0,0,0,0,0,2,,, ,2,2,3,3,DoS,1,438.40152
175.45.176.2,149.171.126.11,INT,15.602136,900,0,254,0,0,0,-,438.40152,0,20,0,0,0,0,0,45,0,0,0,987.040687,0,1424261582,1424261598,821.165062,0,0,0,0,0,2,,, ,2,2,3,3,DoS,1,438.40152
175.45.176.2,149.171.126.11,INT,15.602136,900,0,254,0,0,0,-,438.40152,0,20,0,0,0,0,0,45,0,0,0,987.040687,0,1424261582,1424261598,821.165062,0,0,0,0,0,2,,, ,2,2,3,3,DoS,1,438.40152
175.45.176.2,149.171.126.11,INT,15.602136,900,0,254,0,0,0,-,438.40152,0,20,0,0,0,0,0,45,0,0,0,987.040687,0,1424261582,1424261598,821.165062,0,0,0,0,0,2,,, ,2,2,3,3,DoS,1,438.40152
175.45.176.2,149.171.126.11,INT,15.602136,900,0,254,0,0,0,-,438.40152,0,20,0,0,0,0,0,45,0,0,0,987.040687,0,1424261582,1424261598,821.165062,0,0,0,0,0,2,,, ,2,2,3,3,DoS,1,438.40152
175.45.176.2,149.171.126.11,INT,15.602136,900,0,254,0,0,0,-,438.40152,0,20,0,0,0,0,0,45,0,0,0,987.040687,0,1424261582,1424261598,821.165062,0,0,0,0,0,2,,, ,2,2,3,3,DoS,1,438.40152
175.45.176.2,149.171.126.11,INT,15.602136,900,0,254,0,0,0,-,438.40152,0,20,0,0,0,0,0,45,0,0,0,987.040687,0,1424261582,1424261598,821.165062,0,0,0,0,0,2,,, ,2,2,3,3,DoS,1,438.40152
175.45.176.2,149.171.126.11,INT,15.602136,900,0,254,0,0,0,-,438.40152,0,20,0,0,0,0,0,45,0,0,0,987.040687,0,1424261582,1424261598,821.165062,0,0,0,0,0,2,,, ,2,2,3,3,DoS,1,438.40152
175.45.176.2,149.171.126.11,INT,15.602136,900,0,254,0,0,0,-,438.40152,0,20,0,0,0,0,0,45,0,0,0,987.040687,0,1424261582,1424261598,821.165062,0,0,0,0,0,2,,, ,2,2,3,3,DoS,1,438.40152
175.45.176.2,149.171.126.11,INT,15.602136,900,0,254,0,0,0,-,438.40152,0,20,0,0,0,0,0,45,0,0,0,987.040687,0,1424261582,1424261598,821.165062,0,0,0,0,0,2,,, ,2,2,3,3,DoS,1,4033.253174
175.45.176.1,149.171.126.12,FIN,1.426144,798,1196,62,252,2,2,http,4033.253174,5873.179688,10,8,255,255,112629192,3471402441,80,150,1,199,9660.165125,406.557656,1424261614,1424261616,158.460444,188.887281,0.156894,0.078723,0.078171,0,1,1,, ,1,1,1,1,DoS,1,11816.48828
175.45.176.1,149.171.126.11,FIN,0.909238,1446,2272,254,252,4,3,-,11816.48828,17993.08984,14,10,255,255,2603907165,638065667,103,227,0,0,3839.309376,123.202672,1424261618,1424261619,67.105767,95.696891,0.087465,0.047957,0.039508,0,1,,, ,1,1,1,1,DoS,1,2476.025635
175.45.176.3,149.171.126.10,REQ,58.881458,18496,0,254,0,0,0,-,2476.025635,0,68,0,0,0,0,0,272,0,0,0,1146.88425,0,1424261594,1424261653,919.770813,0,0,0,0,0,6,,, ,2,2,3,4,DoS,1,2476.025635
175.45.176.3,149.171.126.10,REQ,58.881458,18496,0,254,0,0,0,-,2476.025635,0,68,0,0,0,0,0,272,0,0,0,1146.88425,0,1424261594,1424261653,919.770813,0,0,0,0,0,6,,, ,2,2,3,4,DoS,1,2476.025635
175.45.176.3,149.171.126.10,REQ,58.881458,18496,0,254,0,0,0,-,2476.025635,0,68,0,0,0,0,0,272,0,0,0,1146.88425,0,1424261594,1424261653,919.770813,0,0,0,0,0,6,,, ,2,2,3,4,DoS,1,2476.025635
175.45.176.3,149.171.126.10,REQ,58.881458,18496,0,254,0,0,0,-,2476.025635,0,68,0,0,0,0,0,272,0,0,0,1146.88425,0,1424261594,1424261653,919.770813,0,0,0,0,0,6,,, ,2,2,3,4,DoS,1,2476.025635
175.45.176.3,149.171.126.10,REQ,58.881458,18496,0,254,0,0,0,-,2476.025635,0,68,0,0,0,0,0,272,0,0,0,1146.88425,0,1424261594,1424261653,919.770813,0,0,0,0,0,6,,, ,2,2,3,4,DoS,1,2476.025635
175.45.176.3,149.171.126.10,REQ,58.881458,18496,0,254,0,0,0,-,2476.025635,0,68,0,0,0,0,0,272,0,0,0,1146.88425,0,1424261594,1424261653,919.770813,0,0,0,0,0,6,,, ,2,2,3,4,DoS,1,2476.025635
175.45.176.3,149.171.126.10,REQ,58.881458,18496,0,254,0,0,0,-,2476.025635,0,68,0,0,0,0,0,272,0,0,0,1146.88425,0,1424261594,1424261653,919.770813,0,0,0,0,0,6,,, ,2,2,3,4,DoS,1,2476.025635
175.45.176.3,149.171.126.10,REQ,58.881458,18496,0,254,0,0,0,-,2476.025635,0,68,0,0,0,0,0,272,0,0,0,1146.88425,0,1424261594,1424261653,919.770813,0,0,0,0,0,6,,, ,2,2,3,4,DoS,1,2476.025635
175.45.176.3,149.171.126.10,REQ,58.881458,18496,0,254,0,0,0,-,2476.025635,0,68,0,0,0,0,0,272,0,0,0,1146.88425,0,1424261594,1424261653,919.770813,0,0,0,0,0,6,,, ,2,2,3,4,DoS,1,2476.025635
175.45.176.3,149.171.126.10,REQ,58.881458,18496,0,254,0,0,0,-,2476.025635,0,68,0,0,0,0,0,272,0,0,0,1146.88425,0,1424261594,1424261653,919.770813,0,0,0,0,0,6,,, ,2,2,3,4,DoS,1,7322.919922
175.45.176.1,149.171.126.11,FIN,0.75926,772,982,62,252,2,2,http,7322.919922,9314.332031,10,10,255,255,2296133198,2337219398,77,98,1,51,5382.260445,122.357812,1424261664,1424261665,84.350111,76.551664,0.11867,0.070292,0.048378,0,1,1,, ,1,1,1,1,DoS,1,96000000
175.45.176.1,149.171.126.10,INT,0.000009,216,0,62,0,0,0,-,96000000,0,2,0,0,0,0,0,108,0,0,0,0,0,1424261709,1424261709,0.009,0,0,0,0,0,2,,, ,1,1,2,1,DoS,1,2307.859131
175.45.176.3,149.171.126.10,REQ,59.400505,17408,0,254,0,0,0,-,2307.859131,0,64,0,0,0,0,0,272,0,0,0,1174.32875,0,1424261655,1424261714,954.815563,0,0,0,0,0,6,,, ,2,2,3,3,DoS,1,2307.859131
175.45.176.3,149.171.126.10,REQ,59.400505,17408,0,254,0,0,0,-,2307.859131,0,64,0,0,0,0,0,272,0,0,0,1174.32875,0,1424261655,1424261714,954.815563,0,0,0,0,0,6,,, ,2,2,3,3,DoS,1,2307.859131
175.45.176.3,149.171.126.10,REQ,59.400505,17408,0,254,0,0,0,-,2307.859131,0,64,0,0,0,0,0,272,0,0,0,1174.32875,0,1424261655,1424261714,954.815563,0,0,0,0,0,6,,, ,2,2,3,3,DoS,1,2307.859131
175.45.176.3,149.171.126.10,REQ,59.400505,17408,0,254,0,0,0,-,2307.859131,0,64,0,0,0,0,0,272,0,0,0,1174.32875,0,1424261655,1424261714,954.815563,0,0,0,0,0,6,,, ,2,2,3,3,DoS,1,2307.859131
175.45.176.3,149.171.126.10,REQ,59.400505,17408,0,254,0,0,0,-,2307.859131,0,64,0,0,0,0,0,272,0,0,0,1174.32875,0,1424261655,1424261714,954.815563,0,0,0,0,0,6,,, ,2,2,3,3,DoS,1,2307.859131
175.45.176.3,149.171.126.10,REQ,59.400505,17408,0,254,0,0,0,-,2307.859131,0,64,0,0,0,0,0,272,0,0,0,1174.32875,0,1424261655,1424261714,954.815563,0,0,0,0,0,6,,, ,2,2,3,3,DoS,1,2307.859131
175.45.176.3,149.171.126.10,REQ,59.400505,17408,0,254,0,0,0,-,2307.859131,0,64,0,0,0,0,0,272,0,0,0,1174.32875,0,1424261655,1424261714,954.815563,0,0,0,0,0,6,,, ,2,2,3,3,DoS,1,2307.859131
175.45.176.3,149.171.126.10,REQ,59.400505,17408,0,254,0,0,0,-,2307.859131,0,64,0,0,0,0,0,272,0,0,0,1174.32875,0,1424261655,1424261714,954.815563,0,0,0,0,0,6,,, ,2,2,3,3,DoS,1,2307.859131
175.45.176.3,149.171.126.10,REQ,59.400505,17408,0,254,0,0,0,-,2307.859131,0,64,0,0,0,0,0,272,0,0,0,1174.32875,0,1424261655,1424261714,954.815563,0,0,0,0,0,6,,, ,2,2,3,3,DoS,1,2307.859131
175.45.176.3,149.171.126.10,REQ,59.400505,17408,0,254,0,0,0,-,2307.859131,0,64,0,0,0,0,0,272,0,0,0,1174.32875,0,1424261655,1424261714,954.815563,0,0,0,0,0,6,,, ,2,2,3,3,DoS,1,2018.529541
175.45.176.3,149.171.126.10,REQ,16.170187,4352,0,254,0,0,0,-,2018.529541,0,16,0,0,0,0,0,272,0,0,0,1493.258125,0,1424261719,1424261735,1290.972,0,0,0,0,0,6,,, ,2,2,13,4,DoS,1,2018.529541
175.45.176.3,149.171.126.10,REQ,16.170187,4352,0,254,0,0,0,-,2018.529541,0,16,0,0,0,0,0,272,0,0,0,1493.258125,0,1424261719,1424261735,1290.972,0,0,0,0,0,6,,, ,2,2,13,4,DoS,1,2018.529541
175.45.176.3,149.171.126.10,REQ,16.170187,4352,0,254,0,0,0,-,2018.529541,0,16,0,0,0,0,0,272,0,0,0,1493.258125,0,1424261719,1424261735,1290.972,0,0,0,0,0,6,,, ,2,2,13,4,DoS,1,2018.529541
175.45.176.3,149.171.126.10,REQ,16.170187,4352,0,254,0,0,0,-,2018.529541,0,16,0,0,0,0,0,272,0,0,0,1493.258125,0,1424261719,1424261735,1290.972,0,0,0,0,0,6,,, ,2,2,13,4,DoS,1,2018.529541
175.45.176.3,149.171.126.10,REQ,16.170187,4352,0,254,0,0,0,-,2018.529541,0,16,0,0,0,0,0,272,0,0,0,1493.258125,0,1424261719,1424261735,1290.972,0,0,0,0,0,6,,, ,2,2,13,4,DoS,1,2018.529541
175.45.176.3,149.171.126.10,REQ,16.170187,4352,0,254,0,0,0,-,2018.529541,0,16,0,0,0,0,0,272,0,0,0,1493.258125,0,1424261719,1424261735,1290.972,0,0,0,0,0,6,,, ,2,2,13,4,DoS,1,2018.529541
175.45.176.3,149.171.126.10,REQ,16.170187,4352,0,254,0,0,0,-,2018.529541,0,16,0,0,0,0,0,272,0,0,0,1493.258125,0,1424261719,1424261735,1290.972,0,0,0,0,0,6,,, ,2,2,13,4,DoS,1,2018.529541
175.45.176.3,149.171.126.10,REQ,16.170187,4352,0,254,0,0,0,-,2018.529541,0,16,0,0,0,0,0,272,0,0,0,1493.258125,0,1424261719,1424261735,1290.972,0,0,0,0,0,6,,, ,2,2,13,4,DoS,1,2018.529541
175.45.176.3,149.171.126.10,REQ,16.170187,4352,0,254,0,0,0,-,2018.529541,0,16,0,0,0,0,0,272,0,0,0,1493.258125,0,1424261719,1424261735,1290.972,0,0,0,0,0,6,,, ,2,2,13,4,DoS,1,2018.529541
175.45.176.3,149.171.126.10,REQ,16.170187,4352,0,254,0,0,0,-,2018.529541,0,16,0,0,0,0,0,272,0,0,0,1493.258125,0,1424261719,1424261735,1290.972,0,0,0,0,0,6,,, ,2,2,13,4,DoS,1,19667.26953
175.45.176.1,149.171.126.10,FIN,0.538153,1470,268,62,252,2,1,http,19667.26953,3329.908203,10,6,255,255,579915105,2003527244,147,45,1,0,2593.134695,112.29907,1424261741,1424261742,52.557,87.344,0.152482,0.101424,0.051058,0,1,1,, ,1,3,17,1,DoS,1,8537.901367
175.45.176.2,149.171.126.11,FIN,0.60249,714,700,62,252,2,2,http,8537.901367,8139.554199,10,8,255,255,3638398006,862529555,71,88,1,75,3546.397206,120.836961,1424261984,1424261985,66.943333,76.999289,0.087671,0.062773,0.024898,0,1,1,, ,1,1,1,1,DoS,1,1117591.375
175.45.176.0,149.171.126.12,FIN,2.358193,330718,1816,62,252,126,1,-,1117591.375,6014.774902,258,42,255,255,1894173722,1446489174,1282,43,1,0,1017.836724,60.182246,1424262064,1424262066,9.064132,55.433316,0.122761,0.085419,0.037342,0,1,1,, ,1,1,1,1,DoS,1,833016.875
175.45.176.0,149.171.126.12,CON,2.579405,269883,1300,62,252,103,1,-,833016.875,3898.573486,208,30,255,255,183420721,3548597985,1298,43,1,0,1701.61447,138.857703,1424262066,1424262069,12.239136,86.655617,0.159923,0.066388,0.093535,0,3,2,, ,2,1,2,4,DoS,1,833016.875
